race_code,日付raw,場コード,Ｒ,馬番,馬名,年齢,着順,騎手,調教師,オッズ,人気,着差,上がり3F,脚質,クラス名
2026062105030610,20260621,05,10,13,セシリエプラージュ,05,12,西塚洸二,中村直也,1029,12,+011,335,4,016
2026062109030610,20260621,09,10,14,レヴァンテシチー,04,07,松山弘平,柴田卓　,0045,02,+012,376,4,016
2026062105030610,20260621,05,10,14,スマイルアップ,07,03,松岡正海,萱野浩二,3261,16,+004,340,2,016
2026062109030610,20260621,09,10,15,ロカヒ,04,08,幸英明　,飯田祐史,0075,05,+015,382,2,016
2026062105030610,20260621,05,10,15,ウナギノボリ,07,15,木幡巧也,本間忍　,1330,13,+014,344,3,016
2026062109030610,20260621,09,10,16,ウィンターダフネ,06,12,柴田裕一,橋田宜長,0473,10,+025,390,3,016
2026062105030610,20260621,05,10,16,ウインオーディン,06,14,原優介　,鹿戸雄一,0785,11,+014,339,4,016
2026062102010411,20260621,02,11,01,トールキン,06,10,鷲頭虎太,橋田宜長,0759,15,+006,345,4,016
2026062105030611,20260621,05,11,01,マカナ,04,04,松岡正海,伊藤大士,0246,10,+007,344,3,999
2026062109030611,20260621,09,11,01,スマートワイス,05,16,川田将雅,大久保龍,0139,08,+016,361,2,999
2026062109030611,20260621,09,11,02,ファインライン,05,11,小崎綾也,松永幹夫,1002,16,+009,349,3,999
2026062105030611,20260621,05,11,02,ウイントワイライト,04,02,横山典弘,西園翔太,0227,09,+005,339,4,999
2026062102010411,20260621,02,11,02,メルトユアハート,05,13,横山琉人,長谷川浩,0094,06,+008,352,3,016
2026062109030611,20260621,09,11,03,メイショウシンタケ,08,18,太宰啓介,千田輝彦,1954,17,+021,359,4,999
2026062105030611,20260621,05,11,03,ブラウンラチェット,04,07,丸山元気,手塚貴久,1407,15,+012,355,2,999
2026062102010411,20260621,02,11,03,エヴァンスウィート,05,04,吉田隼人,友道康夫,0080,04,+003,345,3,016
2026062105030611,20260621,05,11,04,ミアネーロ,05,03,大野拓弥,林徹　　,0946,14,+005,345,3,999
2026062109030611,20260621,09,11,04,ブエナオンダ,05,07,田口貫太,須貝尚介,0528,13,+003,341,4,999
2026062102010411,20260621,02,11,04,パクスロマーナ,06,02,杉原誠人,加藤公太,0173,09,+001,351,2,016
2026062105030611,20260621,05,11,05,エストゥペンダ,04,08,荻野極　,高柳瑞樹,0087,04,+012,344,4,999
2026062109030611,20260621,09,11,05,ファーヴェント,05,09,高杉吏麒,藤原英昭,0063,02,+004,346,3,999
2026062102010411,20260621,02,11,05,スティールブルー,05,09,古川吉洋,田中勝春,0143,07,+006,348,3,016
2026062105030611,20260621,05,11,06,ヴァルキリーバース,04,14,ルメール,田中博康,0033,01,+025,366,3,999
2026062109030611,20260621,09,11,06,シンフォーエバー,04,17,吉村誠之,森秀行　,2263,18,+018,360,3,999
2026062102010411,20260621,02,11,06,シカゴスティング,05,06,武豊　　,庄野靖志,0073,03,+004,343,4,016
2026062109030611,20260621,09,11,07,キープカルム,05,02,坂井瑠星,中竹和也,0125,06,+001,338,4,999
2026062105030611,20260621,05,11,07,セキトバイースト,05,01,浜中俊　,四位洋文,0094,05,-005,351,1,999
2026062102010411,20260621,02,11,07,ダークエクリプス,07,14,荻野琢真,今野貞一,0506,14,+009,345,4,016
2026062102010411,20260621,02,11,08,サムハンター,08,03,松本大輝,高橋康之,0347,13,+003,340,4,016
2026062109030611,20260621,09,11,08,サイルーン,07,14,岩田望来,堀宣行　,0118,04,+013,352,3,999
2026062105030611,20260621,05,11,08,ニシノティアモ,05,10,津村明秀,上原佑紀,0050,02,+015,354,3,999
2026062102010411,20260621,02,11,09,ルーフ,06,05,佐々木大,清水久詞,0184,11,+003,344,4,016
2026062105030611,20260621,05,11,09,テリオスララ,04,16,ゴンサル,田島俊明,0150,07,+054,397,2,999
2026062109030611,20260621,09,11,09,ファンダム,04,04,北村宏司,辻哲英　,0123,05,+001,341,3,999
2026062109030611,20260621,09,11,10,エルトンバローズ,06,01,松若風馬,杉山晴紀,0129,07,-001,342,3,999
2026062102010411,20260621,02,11,10,エコロジーク,04,07,岩田康誠,森秀行　,0177,10,+005,350,2,016
2026062105030611,20260621,05,11,10,ホールネス,06,06,三浦皇成,藤原英昭,0387,12,+009,351,3,999
2026062109030611,20260621,09,11,11,エコロアルバ,03,03,横山和生,田村康仁,0031,01,+001,339,4,999
2026062105030611,20260621,05,11,11,テレサ,04,15,戸崎圭太,杉山晴紀,0250,11,+029,366,3,999
2026062102010411,20260621,02,11,11,ヴェサリウス,05,08,横山武史,菊沢隆徳,0070,02,+005,348,3,016
2026062102010411,20260621,02,11,12,ドゥアムール,04,11,斎藤新　,中竹和也,0043,01,+007,354,2,016
2026062109030611,20260621,09,11,12,カズミクラーシュ,05,08,幸英明　,吉岡辰弥,0216,10,+003,346,3,999
2026062105030611,20260621,05,11,12,コガネノソラ,05,05,菊沢一樹,菊沢隆徳,0081,03,+008,344,4,999
2026062105030611,20260621,05,11,13,ビップデイジー,04,11,西村淳也,松下武士,0545,13,+015,355,3,999
2026062102010411,20260621,02,11,13,アシャカタカ,06,15,小林美駒,鈴木伸尋,0168,08,+021,373,1,016
2026062109030611,20260621,09,11,13,メタルスピード,06,10,菱田裕二,斎藤誠　,0740,14,+009,359,1,999
2026062102010411,20260621,02,11,14,アスティスプマンテ,05,01,舟山瑠泉,佐藤悠太,0093,05,-001,346,2,016
2026062105030611,20260621,05,11,14,パラディレーヌ,04,09,原優介　,千田輝彦,0200,08,+014,348,4,999
2026062109030611,20260621,09,11,14,ミニトランザット,04,06,松山弘平,杉山佳明,0063,03,+002,342,3,999
2026062109030611,20260621,09,11,15,ショウナンアデイブ,07,15,池添謙一,高野友和,0319,11,+015,361,2,999
2026062105030611,20260621,05,11,15,ルージュソリテール,04,12,西塚洸二,藤原英昭,0099,06,+017,361,2,999
2026062102010411,20260621,02,11,15,ゴールドサーベル,05,12,小沢大仁,大久保龍,0216,12,+008,350,3,016
2026062105030611,20260621,05,11,16,セントメモリーズ,05,13,木幡巧也,松尾卓哉,2152,16,+022,354,4,999
2026062109030611,20260621,09,11,16,スリールミニョン,04,13,永島まな,高橋康之,0960,15,+011,360,2,999
2026062109030611,20260621,09,11,17,スイープアワーズ,06,05,国分優作,宮地貴稔,0163,09,+002,340,4,999
2026062109030611,20260621,09,11,18,タガノエルピーダ,05,12,亀田温心,斉藤崇史,0370,12,+009,357,2,999
2026062109030612,20260621,09,12,01,キングロコマイカイ,07,10,森田誠也,畑端省吾,1475,13,+020,388,3,010
2026062105030612,20260621,05,12,01,アンティミスト,03,05,津村明秀,鈴木伸尋,0133,07,+008,354,3,005
2026062102010412,20260621,02,12,01,タイキルッジェーロ,03,06,斎藤新　,高野友和,0062,03,+005,351,3,005
2026062102010412,20260621,02,12,02,コッツォリーノ,03,01,佐々木大,池上昌和,0018,01,-001,349,3,005
2026062105030612,20260621,05,12,02,ディクシーヴォーグ,04,16,佐藤翔馬,菊川正達,1935,14,+026,362,4,005
2026062109030612,20260621,09,12,02,クリノフィガロ,05,09,幸英明　,荒川義之,0080,03,+019,386,3,010
2026062109030612,20260621,09,12,03,ソウルアンドジャズ,05,02,川須栄彦,武井亮　,0175,05,+003,386,1,010
2026062105030612,20260621,05,12,03,アイスブレイカー,05,14,柴田大知,伊藤伸一,3107,16,+023,359,4,005
2026062102010412,20260621,02,12,03,ウインベラーノ,04,04,舟山瑠泉,宮徹　　,0092,04,+003,360,1,005
2026062102010412,20260621,02,12,04,ポタリング,04,09,遠藤汰月,武藤善則,0342,07,+009,361,2,005
2026062105030612,20260621,05,12,04,タリスマン,05,07,伊藤工真,金成貴史,1261,11,+015,358,3,005
2026062109030612,20260621,09,12,04,クロノスバレット,04,03,松山弘平,吉村圭司,0062,02,+007,369,4,010
2026062109030612,20260621,09,12,05,ジーニアスバローズ,06,04,松若風馬,辻野泰之,0453,10,+008,386,2,010
2026062102010412,20260621,02,12,05,マイネルモメンタム,05,08,横山琉人,相沢郁　,0141,06,+007,350,4,005
2026062105030612,20260621,05,12,05,カンレイスター,03,06,荻野極　,矢野英一,0085,05,+014,364,2,005
2026062105030612,20260621,05,12,06,ツマヤ,05,10,吉田豊　,小野次郎,1927,13,+017,358,3,005
2026062102010412,20260621,02,12,06,グレーヌドジョワ,03,02,荻野琢真,今野貞一,0400,08,+001,353,2,005
2026062109030612,20260621,09,12,06,エリカヴェネチア,05,11,北村友一,吉岡辰弥,0890,11,+022,387,4,010
2026062109030612,20260621,09,12,07,メイショウマントル,08,12,藤懸貴志,安達昭夫,1114,12,+029,384,4,010
2026062105030612,20260621,05,12,07,シャオシンユン,04,09,原優介　,奥村武　,1352,12,+017,359,3,005
2026062102010412,20260621,02,12,07,マイバラード,06,03,長浜鴻緒,松永康利,0705,09,+003,346,4,005
2026062105030612,20260621,05,12,08,エフエイト,05,08,野中悠太,小野次郎,0798,10,+017,350,4,005
2026062102010412,20260621,02,12,08,スタードメイソン,04,10,和田陽希,加藤公太,0985,10,+015,353,4,005
2026062109030612,20260621,09,12,08,フラッシング,05,07,田山旺佑,牧浦充徳,0433,09,+017,376,4,010
2026062109030612,20260621,09,12,09,エンマ,04,06,高倉稜　,武英智　,0263,07,+013,395,2,010
2026062102010412,20260621,02,12,09,ナイスプレーアスク,03,05,丹内祐次,田村康仁,0112,05,+003,349,3,005
2026062105030612,20260621,05,12,09,アルプスオジョー,05,04,石田拓郎,手塚貴徳,0375,09,+007,341,4,005
2026062105030612,20260621,05,12,10,スタームーンナイト,03,03,ゴンサル,中舘英二,0027,01,+005,358,1,005
2026062102010412,20260621,02,12,10,ネッタイヤライ,03,07,古川奈穂,矢作芳人,0052,02,+007,362,2,005
2026062109030612,20260621,09,12,10,ダディーズトリップ,10,08,岩田望来,千田輝彦,0371,08,+017,376,4,010
2026062109030612,20260621,09,12,11,ハッピーダンチャン,04,13,国分優作,小椋研介,0248,06,+031,407,3,010
2026062105030612,20260621,05,12,11,ペロ,05,15,丸山元気,浅利英明,0127,06,+023,361,4,005
2026062105030612,20260621,05,12,12,レイズテンペスト,03,02,西村淳也,中川公成,0072,04,+001,353,2,005
2026062109030612,20260621,09,12,12,タガノアバンドーネ,03,01,川田将雅,角田晃一,0015,01,-003,373,2,010
2026062109030612,20260621,09,12,13,レッドリベルタ,05,05,田口貫太,庄野靖志,0132,04,+011,382,3,010
2026062105030612,20260621,05,12,13,タヤスロレンヌ,03,11,江田照男,岩戸孝樹,0299,08,+018,362,3,005
2026062105030612,20260621,05,12,14,グランドフォレスト,05,12,上里直汰,室井潔　,2974,15,+019,358,4,005
2026062105030612,20260621,05,12,15,タイキブリッツェン,03,01,三浦皇成,伊藤圭三,0044,02,-001,350,2,005
2026062105030612,20260621,05,12,16,ロードトライデント,03,13,菊沢一樹,千葉直人,0068,03,+020,367,3,005
2026062346070207,20260623,46,07,01,インカント,03,06,吉田晃浩,佐藤茂　,0000,07,+048,000,4,000
2026062346070207,20260623,46,07,02,タマモトップハット,03,05,中島龍也,水野貴広,0000,06,+026,000,4,000
2026062346070207,20260623,46,07,03,メイショウゴッホ,03,04,角田大和,飯田祐史,0000,02,+004,000,2,000
2026062346070207,20260623,46,07,04,シェンフー,03,02,森田誠也,前川恭子,0000,04,+002,000,2,000
2026062346070207,20260623,46,07,05,マーゴットデイズ,03,03,栗原大河,中村直也,0000,03,+003,000,2,000
2026062346070207,20260623,46,07,06,アメリカンパウダー,03,07,吉原寛人,角田晃一,0000,05,+052,000,4,000
2026062346070207,20260623,46,07,07,ガイストライヒ,03,01,西村淳也,高柳大輔,0000,01,-002,000,1,000
2026062430060207,20260624,30,07,01,リスペクトライト,03,03,石神深道,和田正一,0000,06,+011,000,4,000
2026062430060207,20260624,30,07,02,ダイイズキャスト,03,01,田山旺佑,新谷功一,0000,02,-002,000,2,000
2026062430060207,20260624,30,07,03,ゴーゴーシャチョウ,03,07,阿部龍　,森秀行　,0000,04,+030,000,4,000
2026062430060207,20260624,30,07,04,ヴァーチェ,03,02,桑村真明,角川秀樹,0000,01,+002,000,1,000
2026062430060207,20260624,30,07,05,ビースタニング,03,06,遠藤汰月,小手川準,0000,07,+028,000,2,000
2026062430060207,20260624,30,07,06,ロードベルファスト,03,04,小野楓馬,畑端省吾,0000,05,+020,000,4,000
2026062430060207,20260624,30,07,07,バイデント,03,05,宮内勇樹,川島洋人,0000,03,+023,000,1,000
2026062450080110,20260624,50,10,01,シュクルリー,03,04,井上幹太,平田修　,0000,05,+009,000,2,000
2026062450080110,20260624,50,10,02,スターアイセーラ,03,05,田野豊三,徳本慶一,0000,07,+010,000,3,000
2026062450080110,20260624,50,10,03,グランビスタ,03,02,吉村誠之,池添学　,0000,03,+002,000,1,000
2026062450080110,20260624,50,10,04,キタノレクレドール,03,09,川端海翼,吉田直弘,0000,08,+018,000,3,000
2026062450080110,20260624,50,10,05,ママトモ,03,08,長尾翼玖,平松徳彦,0000,10,+016,000,4,000
2026062450080110,20260624,50,10,06,リヴァデラルナ,03,11,下原理　,西村真幸,0000,06,+033,000,4,000
2026062450080110,20260624,50,10,07,エルグランゴラッソ,03,03,小牧太　,飯田良弘,0000,04,+005,000,2,000
2026062450080110,20260624,50,10,08,ジューンオアシス,03,01,富田暁　,飯田祐史,0000,01,-002,000,1,000
2026062450080110,20260624,50,10,09,サクセスブレイク,03,06,永井孝典,田村彰啓,0000,09,+014,000,3,000
2026062450080110,20260624,50,10,10,ジョコーソ,03,07,竹村達也,坂本和也,0000,11,+014,000,4,000
2026062450080110,20260624,50,10,11,フーガカンタービレ,03,10,デムー　,大久保龍,0000,02,+022,000,3,000
2026062442030311,20260624,42,11,01,シャマル,08,09,川須栄彦,松下武士,0000,05,+018,000,1,000
2026062442030311,20260624,42,11,02,ロードフォンス,06,01,横山和生,安田翔伍,0000,02,-003,000,2,000
2026062442030311,20260624,42,11,03,ティントレット,05,04,石川倭　,荒山勝徳,0000,07,+005,000,3,000
2026062442030311,20260624,42,11,04,ヤマニンチェルキ,04,10,岩田望来,中村直也,0000,03,+022,000,4,000
2026062442030311,20260624,42,11,05,ビナサクセス,08,11,福原杏　,水野貴史,0000,12,+037,000,4,000
2026062442030311,20260624,42,11,06,イグザルト,07,03,矢野貴之,荒山勝徳,0000,08,+005,000,3,000
2026062442030311,20260624,42,11,07,ウィルソンテソーロ,07,02,川田将雅,高木登　,0000,01,+003,000,3,000
2026062442030311,20260624,42,11,08,ベストグリーン,03,08,吉原寛人,田中淳司,0000,06,+016,000,1,000
2026062442030311,20260624,42,11,09,アウストロ,06,06,笹川翼　,小澤宏次,0000,10,+012,000,3,000
2026062442030311,20260624,42,11,10,ジョージテソーロ,05,07,落合玄太,小久保智,0000,09,+014,000,4,000
2026062442030311,20260624,42,11,11,ママコチャ,07,05,武豊　　,池江泰寿,0000,04,+006,000,2,000
2026062442030311,20260624,42,11,12,サトノルフィアン,07,11,吉村智洋,永島太郎,0000,11,+037,000,4,000
2026062703020101,20260627,03,01,01,グラヴィテ,08,00,黒岩悠　,藤野健太,0000,00,0000,000,0,703
2026062702010501,20260627,02,01,01,ビアーレ,03,00,小林美駒,林徹　　,0000,00,0000,000,0,703
2026062710020101,20260627,10,01,01,シスキンブルーム,02,00,団野大成,斉藤崇史,0000,00,0000,000,0,703
2026062702010501,20260627,02,01,02,アルサック,03,00,丹内祐次,柴田卓　,0000,00,0000,000,0,703
2026062703020101,20260627,03,01,02,ナチュラルリバー,06,00,高田潤　,宮地貴稔,0000,00,0000,000,0,703
2026062710020101,20260627,10,01,02,スマートメモリー,02,00,吉村誠之,石坂公一,0000,00,0000,000,0,703
2026062703020101,20260627,03,01,03,ワールドシリーズ,05,00,中村将之,秋山真一,0000,00,0000,000,0,703
2026062710020101,20260627,10,01,03,ペプチドニンバス,02,00,富田暁　,武英智　,0000,00,0000,000,0,703
2026062702010501,20260627,02,01,03,フォークスアップ,03,00,古川吉洋,勢司和浩,0000,00,0000,000,0,703
2026062710020101,20260627,10,01,04,イザベル,02,00,松若風馬,藤野健太,0000,00,0000,000,0,703
2026062703020101,20260627,03,01,04,バラジ,07,00,小牧加矢,井上智史,0000,00,0000,000,0,703
2026062702010501,20260627,02,01,04,グリニッジローズ,03,00,大久保友,田中剛　,0000,00,0000,000,0,703
2026062703020101,20260627,03,01,05,ディベルティスマン,04,00,伴啓太　,菊沢隆徳,0000,00,0000,000,0,703
2026062702010501,20260627,02,01,05,エフティヴェント,03,00,佐々木大,金成貴史,0000,00,0000,000,0,703
2026062710020101,20260627,10,01,05,クリコキアナ,02,00,国分恭介,谷潔　　,0000,00,0000,000,0,703
2026062702010501,20260627,02,01,06,リネアベルタ,03,00,岩田康誠,宮地貴稔,0000,00,0000,000,0,703
2026062703020101,20260627,03,01,06,セキテイオー,07,00,金子光希,田中剛　,0000,00,0000,000,0,703
2026062710020101,20260627,10,01,06,ニドヅケキンシ,02,00,今村聖奈,佐藤悠太,0000,00,0000,000,0,703
2026062703020101,20260627,03,01,07,クロライナ,04,00,五十嵐雄,室井潔　,0000,00,0000,000,0,703
2026062702010501,20260627,02,01,07,フリーダムスタイル,03,00,横山和生,森田直行,0000,00,0000,000,0,703
2026062703020101,20260627,03,01,08,エンジョイドライブ,04,00,難波剛健,宮本博　,0000,00,0000,000,0,703
2026062702010501,20260627,02,01,08,スノーガーネット,03,00,横山琉人,中尾秀正,0000,00,0000,000,0,703
2026062702010501,20260627,02,01,09,レースクイーン,03,00,遠藤汰月,蛯名利弘,0000,00,0000,000,0,703
2026062703020101,20260627,03,01,09,キュピドン,06,00,森一馬　,森秀行　,0000,00,0000,000,0,703
2026062702010501,20260627,02,01,10,ニシノオールワン,03,00,武豊　　,加藤征弘,0000,00,0000,000,0,703
2026062703020101,20260627,03,01,10,ブライテストドーン,06,00,小林凌大,田島俊明,0000,00,0000,000,0,703
2026062702010501,20260627,02,01,11,サンアイディール,03,00,鷲頭虎太,宮本博　,0000,00,0000,000,0,703
2026062703020101,20260627,03,01,11,アスクアットバット,04,00,田村太雅,加藤公太,0000,00,0000,000,0,703
2026062702010501,20260627,02,01,12,ラブソング,03,00,黛弘人　,尾関知人,0000,00,0000,000,0,703
2026062703020101,20260627,03,01,12,オーサムストローク,05,00,草野太郎,伊藤圭三,0000,00,0000,000,0,703
2026062703020101,20260627,03,01,13,トラマンダーレ,06,00,坂口智康,浅利英明,0000,00,0000,000,0,703
2026062702010501,20260627,02,01,13,スーパーチャイルド,03,00,斎藤新　,本間忍　,0000,00,0000,000,0,703
2026062702010501,20260627,02,01,14,アリアス,03,00,横山武史,高柳瑞樹,0000,00,0000,000,0,703
2026062703020101,20260627,03,01,14,フォルガイル,05,00,水沼元輝,加藤和宏,0000,00,0000,000,0,703
2026062702010501,20260627,02,01,15,スイープセレニティ,03,00,岩田望来,宮田敬介,0000,00,0000,000,0,703
2026062702010501,20260627,02,01,16,ルージュアストレア,03,00,舟山瑠泉,栗田徹　,0000,00,0000,000,0,703
2026062702010502,20260627,02,02,01,サンタクローチェ,03,00,鷲頭虎太,西村真幸,0000,00,0000,000,0,703
2026062710020102,20260627,10,02,01,クリコファルコン,03,00,菱田裕二,谷潔　　,0000,00,0000,000,0,703
2026062703020102,20260627,03,02,01,ルプルミエラムール,03,00,小崎綾也,加藤征弘,0000,00,0000,000,0,703
2026062703020102,20260627,03,02,02,リマーカブル,03,00,上里直汰,加藤和宏,0000,00,0000,000,0,703
2026062710020102,20260627,10,02,02,ヴォーゲ,03,00,田口貫太,森田直行,0000,00,0000,000,0,703
2026062702010502,20260627,02,02,02,スイーヴル,03,00,岩田望来,小椋研介,0000,00,0000,000,0,703
2026062702010502,20260627,02,02,03,シルフ,03,00,和田陽希,藤野健太,0000,00,0000,000,0,703
2026062703020102,20260627,03,02,03,アオイミズホ,03,00,戸崎圭太,古賀慎明,0000,00,0000,000,0,703
2026062710020102,20260627,10,02,03,メイショウマドンナ,03,00,森田誠也,荒川義之,0000,00,0000,000,0,703
2026062702010502,20260627,02,02,04,ロングフルスペック,03,00,古川吉洋,大根田裕,0000,00,0000,000,0,703
2026062703020102,20260627,03,02,04,コパノミラノ,03,00,柴田大知,上原博之,0000,00,0000,000,0,703
2026062710020102,20260627,10,02,04,モズエムブイピー,03,00,西村淳也,矢作芳人,0000,00,0000,000,0,703
2026062710020102,20260627,10,02,05,メイショウテンジン,03,00,松山弘平,高橋亮　,0000,00,0000,000,0,703
2026062702010502,20260627,02,02,05,アイビーミャーオ,03,00,松本大輝,小林真也,0000,00,0000,000,0,703
2026062703020102,20260627,03,02,05,カンフーヒーロー,03,00,水沼元輝,的場均　,0000,00,0000,000,0,703
2026062703020102,20260627,03,02,06,タイセイジェンマ,03,00,野中悠太,松尾卓哉,0000,00,0000,000,0,703
2026062710020102,20260627,10,02,06,サンライズキース,03,00,川須栄彦,羽月友彦,0000,00,0000,000,0,703
2026062702010502,20260627,02,02,06,クインズスズラン,03,00,横山和生,村田一誠,0000,00,0000,000,0,703
2026062710020102,20260627,10,02,07,アルムアポジェ,03,00,秋山稔樹,北出成人,0000,00,0000,000,0,703
2026062703020102,20260627,03,02,07,アーティキュレート,03,00,菊沢一樹,手塚貴久,0000,00,0000,000,0,703
2026062702010502,20260627,02,02,07,ドリームガッサン,03,00,小林美駒,鈴木伸尋,0000,00,0000,000,0,703
2026062703020102,20260627,03,02,08,スクイーズアウト,03,00,原優介　,黒岩陽一,0000,00,0000,000,0,703
2026062710020102,20260627,10,02,08,モズタイシソウシ,03,00,藤懸貴志,平田修　,0000,00,0000,000,0,703
2026062702010502,20260627,02,02,08,カレンココナ,03,00,斎藤新　,小林真也,0000,00,0000,000,0,703
2026062703020102,20260627,03,02,09,フロムドーン,03,00,石田拓郎,新開幸一,0000,00,0000,000,0,703
2026062710020102,20260627,10,02,09,メイワキラリ,03,00,鮫島良太,河嶋宏樹,0000,00,0000,000,0,703
2026062702010502,20260627,02,02,09,チュラヴェール,03,00,丹内祐次,松山将樹,0000,00,0000,000,0,703
2026062702010502,20260627,02,02,10,マリブサーフ,03,00,舟山瑠泉,牧浦充徳,0000,00,0000,000,0,703
2026062710020102,20260627,10,02,10,ジャスパーブレイズ,03,00,川田将雅,森秀行　,0000,00,0000,000,0,703
2026062703020102,20260627,03,02,10,マーゴットライズ,03,00,木幡巧也,伊坂重信,0000,00,0000,000,0,703
2026062703020102,20260627,03,02,11,ナツミカンチャン,03,00,石川裕紀,千葉直人,0000,00,0000,000,0,703
2026062710020102,20260627,10,02,11,ショーライトイヤー,03,00,太宰啓介,石橋守　,0000,00,0000,000,0,703
2026062702010502,20260627,02,02,11,アドバンスジェンヌ,03,00,佐々木大,小手川準,0000,00,0000,000,0,703
2026062710020102,20260627,10,02,12,マユナイト,03,00,幸英明　,高橋康之,0000,00,0000,000,0,703
2026062702010502,20260627,02,02,12,セラサイト,03,00,河原田菜,茶木太樹,0000,00,0000,000,0,703
2026062703020102,20260627,03,02,12,キタノタイキ,03,00,小林脩斗,奥平雅士,0000,00,0000,000,0,703
2026062710020102,20260627,10,02,13,コパノルーカス,03,00,Ｍ．デム,梅田智之,0000,00,0000,000,0,703
2026062703020102,20260627,03,02,13,リゼクールグレー,03,00,吉田豊　,高橋文雅,0000,00,0000,000,0,703
2026062710020102,20260627,10,02,14,スマッシング,03,00,田山旺佑,佐藤悠太,0000,00,0000,000,0,703
2026062703020102,20260627,03,02,14,テンオンスゴールド,03,00,江田照男,田中剛　,0000,00,0000,000,0,703
2026062703020102,20260627,03,02,15,スターツトゥデイ,03,00,坂井瑠星,大竹正博,0000,00,0000,000,0,703
2026062702010503,20260627,02,03,01,キセログラフィカ,03,00,横山武史,大和田成,0000,00,0000,000,0,703
2026062703020103,20260627,03,03,01,コウユーニポポニコ,03,00,石田拓郎,竹内正洋,0000,00,0000,000,0,005
2026062710020103,20260627,10,03,01,エイシンミスリル,03,00,幸英明　,大久保龍,0000,00,0000,000,0,703
2026062702010503,20260627,02,03,02,サクセスブルー,03,00,佐々木大,秋本大介,0000,00,0000,000,0,703
2026062703020103,20260627,03,03,02,ラフレードピエル,03,00,江田照男,萱野浩二,0000,00,0000,000,0,005
2026062710020103,20260627,10,03,02,ミリタリータトゥー,03,00,西塚洸二,藤岡健一,0000,00,0000,000,0,703
2026062702010503,20260627,02,03,03,ハイランダー,03,00,吉田隼人,大竹正博,0000,00,0000,000,0,703
2026062710020103,20260627,10,03,03,ゴールデンテティス,03,00,加藤祥太,庄野靖志,0000,00,0000,000,0,703
2026062703020103,20260627,03,03,03,ジェネラスキング,03,00,ゴンサル,久保田貴,0000,00,0000,000,0,005
2026062703020103,20260627,03,03,04,タイセツナヒ,03,00,原優介　,杉浦宏昭,0000,00,0000,000,0,005
2026062710020103,20260627,10,03,04,ジリアート,03,00,今村聖奈,矢作芳人,0000,00,0000,000,0,703
2026062702010503,20260627,02,03,04,ホウオウファラオ,03,00,岩田康誠,奥村武　,0000,00,0000,000,0,703
2026062703020103,20260627,03,03,05,ナリノシャーウッド,03,00,菊沢一樹,田村康仁,0000,00,0000,000,0,005
2026062702010503,20260627,02,03,05,トーレス,03,00,古川吉洋,秋山真一,0000,00,0000,000,0,703
2026062710020103,20260627,10,03,05,メイショウツキヨ,03,00,柴田裕一,飯田祐史,0000,00,0000,000,0,703
2026062710020103,20260627,10,03,06,ヴァーティゴー,03,00,酒井学　,西園翔太,0000,00,0000,000,0,703
2026062703020103,20260627,03,03,06,サムシングニュー,03,00,石神深道,鹿戸雄一,0000,00,0000,000,0,005
2026062702010503,20260627,02,03,06,エコロアビス,03,00,舟山瑠泉,牧浦充徳,0000,00,0000,000,0,703
2026062702010503,20260627,02,03,07,ミスチヴマリアンヌ,03,00,大久保友,小野次郎,0000,00,0000,000,0,703
2026062703020103,20260627,03,03,07,ブルーユンチェリー,04,00,武藤雅　,水野貴広,0000,00,0000,000,0,005
2026062710020103,20260627,10,03,07,アロハ,03,00,松山弘平,杉山晴紀,0000,00,0000,000,0,703
2026062702010503,20260627,02,03,08,ルージュアイラ,03,00,鷲頭虎太,池江泰寿,0000,00,0000,000,0,703
2026062703020103,20260627,03,03,08,ガムラスタン,03,00,小林脩斗,斎藤誠　,0000,00,0000,000,0,005
2026062710020103,20260627,10,03,08,ライツェントライゼ,03,00,団野大成,梅田智之,0000,00,0000,000,0,703
2026062702010503,20260627,02,03,09,コイオステソーロ,03,00,丹内祐次,高木登　,0000,00,0000,000,0,703
2026062703020103,20260627,03,03,09,プロスペクトパーク,04,00,坂井瑠星,高柳瑞樹,0000,00,0000,000,0,005
2026062710020103,20260627,10,03,09,クィーンズウィンク,03,00,吉村誠之,清水久詞,0000,00,0000,000,0,703
2026062710020103,20260627,10,03,10,オーロラボレアリス,03,00,Ｍ．デム,吉岡辰弥,0000,00,0000,000,0,703
2026062702010503,20260627,02,03,10,チリンドリ,03,00,松本大輝,昆貢　　,0000,00,0000,000,0,703
2026062703020103,20260627,03,03,10,ショウナンパトス,03,00,津村明秀,中舘英二,0000,00,0000,000,0,005
2026062702010503,20260627,02,03,11,ホウオウバトラー,03,00,長浜鴻緒,尾形和幸,0000,00,0000,000,0,703
2026062710020103,20260627,10,03,11,ミスマリーゴールド,03,00,国分恭介,畑端省吾,0000,00,0000,000,0,703
2026062703020103,20260627,03,03,11,キタノブレイク,04,00,上里直汰,本間忍　,0000,00,0000,000,0,005
2026062703020103,20260627,03,03,12,ラルフテソーロ,04,00,木幡巧也,伊藤圭三,0000,00,0000,000,0,005
2026062702010503,20260627,02,03,12,シンエンドーツダ,03,00,原田和真,萱野浩二,0000,00,0000,000,0,703
2026062710020103,20260627,10,03,12,ビサイレント,03,00,森田誠也,畑端省吾,0000,00,0000,000,0,703
